prompt_index,prompt,image_index,score
0,{} dog in grand canyon,0,0.3360963463783264
0,{} dog in grand canyon,1,0.3285512924194336
0,{} dog in grand canyon,2,0.27919310331344604
0,{} dog in grand canyon,3,0.2784414291381836
0,{} dog in grand canyon,4,0.34079495072364807
0,{} dog in grand canyon,5,0.19573116302490234
0,{} dog in grand canyon,6,0.38801777362823486
0,{} dog in grand canyon,7,0.3771263360977173
0,{} dog in grand canyon,8,0.32032299041748047
0,{} dog in grand canyon,9,0.2858053147792816
0,{} dog in grand canyon,10,0.2143247425556183
0,{} dog in grand canyon,11,0.2216460406780243
0,{} dog in grand canyon,12,0.2662998139858246
0,{} dog in grand canyon,13,0.3491765260696411
0,{} dog in grand canyon,14,0.2973906695842743
0,{} dog in grand canyon,15,0.24976181983947754
0,{} dog in grand canyon,16,0.2839467227458954
0,{} dog in grand canyon,17,0.276276558637619
0,{} dog in grand canyon,18,0.2613523602485657
0,{} dog in grand canyon,19,0.18802452087402344
0,{} dog in grand canyon,20,0.24844752252101898
0,{} dog in grand canyon,21,0.23538541793823242
0,{} dog in grand canyon,22,0.3182714879512787
0,{} dog in grand canyon,23,0.3061419725418091
0,{} dog in grand canyon,24,0.24952875077724457
0,{} dog in grand canyon,25,0.28372955322265625
0,{} dog in grand canyon,26,0.2703913450241089
0,{} dog in grand canyon,27,0.2664431929588318
0,{} dog in grand canyon,28,0.23907722532749176
0,{} dog in grand canyon,29,0.3776034116744995
0,{} dog in grand canyon,30,0.31540656089782715
0,{} dog in grand canyon,31,0.31426456570625305
0,{} dog in grand canyon,32,0.26823878288269043
0,{} dog in grand canyon,33,0.17249739170074463
0,{} dog in grand canyon,34,0.2145271599292755
0,{} dog in grand canyon,35,0.32969674468040466
0,{} dog in grand canyon,36,0.23083776235580444
0,{} dog in grand canyon,37,0.21360492706298828
0,{} dog in grand canyon,38,0.3074454963207245
0,{} dog in grand canyon,39,0.2305971086025238
0,{} dog in grand canyon,40,0.20941893756389618
0,{} dog in grand canyon,41,0.25522276759147644
0,{} dog in grand canyon,42,0.3197162449359894
0,{} dog in grand canyon,43,0.21732676029205322
0,{} dog in grand canyon,44,0.30255961418151855
0,{} dog in grand canyon,45,0.24847765266895294
0,{} dog in grand canyon,46,0.2892012298107147
0,{} dog in grand canyon,47,0.2786047160625458
0,{} dog in grand canyon,48,0.29067254066467285
0,{} dog in grand canyon,49,0.3293055295944214
1,{} dog sitting at the beach with a view of the sea,0,0.4718829393386841
1,{} dog sitting at the beach with a view of the sea,1,0.46319448947906494
1,{} dog sitting at the beach with a view of the sea,2,0.5435003042221069
1,{} dog sitting at the beach with a view of the sea,3,0.46948373317718506
