prompt_index,prompt,image_index,score
0,{} dog in grand canyon,0,55.53495407104492
0,{} dog in grand canyon,1,46.84831237792969
0,{} dog in grand canyon,2,47.78776931762695
0,{} dog in grand canyon,3,45.82495880126953
0,{} dog in grand canyon,4,57.254730224609375
0,{} dog in grand canyon,5,55.890567779541016
0,{} dog in grand canyon,6,47.92219924926758
0,{} dog in grand canyon,7,59.615169525146484
0,{} dog in grand canyon,8,51.62385177612305
0,{} dog in grand canyon,9,47.902591705322266
0,{} dog in grand canyon,10,44.86582565307617
0,{} dog in grand canyon,11,50.23332977294922
0,{} dog in grand canyon,12,50.76932144165039
0,{} dog in grand canyon,13,60.010337829589844
0,{} dog in grand canyon,14,52.65747833251953
0,{} dog in grand canyon,15,63.14061737060547
0,{} dog in grand canyon,16,50.121856689453125
0,{} dog in grand canyon,17,58.66053009033203
0,{} dog in grand canyon,18,52.474342346191406
0,{} dog in grand canyon,19,58.716087341308594
0,{} dog in grand canyon,20,50.352264404296875
0,{} dog in grand canyon,21,55.87761306762695
0,{} dog in grand canyon,22,53.07337188720703
0,{} dog in grand canyon,23,60.395015716552734
0,{} dog in grand canyon,24,53.686248779296875
0,{} dog in grand canyon,25,58.60381317138672
0,{} dog in grand canyon,26,54.835723876953125
0,{} dog in grand canyon,27,58.11594772338867
0,{} dog in grand canyon,28,47.519371032714844
0,{} dog in grand canyon,29,55.865509033203125
0,{} dog in grand canyon,30,51.76075744628906
0,{} dog in grand canyon,31,58.37598419189453
0,{} dog in grand canyon,32,51.606285095214844
0,{} dog in grand canyon,33,54.12731170654297
0,{} dog in grand canyon,34,56.38314437866211
0,{} dog in grand canyon,35,55.62981414794922
0,{} dog in grand canyon,36,58.55236053466797
0,{} dog in grand canyon,37,50.85965347290039
0,{} dog in grand canyon,38,50.09394836425781
0,{} dog in grand canyon,39,45.33750915527344
0,{} dog in grand canyon,40,54.884944915771484
0,{} dog in grand canyon,41,51.45227813720703
0,{} dog in grand canyon,42,53.15468978881836
0,{} dog in grand canyon,43,65.6962890625
0,{} dog in grand canyon,44,58.875579833984375
0,{} dog in grand canyon,45,63.084720611572266
0,{} dog in grand canyon,46,54.29295349121094
