prompt_index,prompt,image_index,score
0,cat carved by jade,0,28.480451583862305
0,cat carved by jade,1,25.839799880981445
0,cat carved by jade,2,22.54825210571289
0,cat carved by jade,3,24.696163177490234
0,cat carved by jade,4,28.256145477294922
0,cat carved by jade,5,28.784423828125
0,cat carved by jade,6,26.75079345703125
0,cat carved by jade,7,30.296119689941406
0,cat carved by jade,8,30.653440475463867
0,cat carved by jade,9,25.101709365844727
0,cat carved by jade,10,28.26473617553711
0,cat carved by jade,11,24.046144485473633
0,cat carved by jade,12,27.139816284179688
0,cat carved by jade,13,28.185272216796875
0,cat carved by jade,14,28.60194206237793
0,cat carved by jade,15,28.948184967041016
0,cat carved by jade,16,21.70041275024414
0,cat carved by jade,17,26.861757278442383
0,cat carved by jade,18,28.06262969970703
0,cat carved by jade,19,26.788246154785156
0,cat carved by jade,20,29.705589294433594
0,cat carved by jade,21,27.564594268798828
0,cat carved by jade,22,28.478139877319336
0,cat carved by jade,23,26.600568771362305
0,cat carved by jade,24,25.81319808959961
0,cat carved by jade,25,25.386882781982422
0,cat carved by jade,26,29.5048770904541
0,cat carved by jade,27,22.57468032836914
0,cat carved by jade,28,29.48125648498535
0,cat carved by jade,29,27.522750854492188
0,cat carved by jade,30,25.61182975769043
0,cat carved by jade,31,24.91443634033203
0,cat carved by jade,32,24.09595489501953
0,cat carved by jade,33,30.82875633239746
0,cat carved by jade,34,29.041961669921875
0,cat carved by jade,35,29.16423988342285
0,cat carved by jade,36,26.58091163635254
0,cat carved by jade,37,26.64826774597168
0,cat carved by jade,38,29.976821899414062
0,cat carved by jade,39,29.26557731628418
0,cat carved by jade,40,26.85133171081543
0,cat carved by jade,41,23.507156372070312
0,cat carved by jade,42,28.164899826049805
0,cat carved by jade,43,22.991743087768555
0,cat carved by jade,44,27.05814552307129
0,cat carved by jade,45,30.89806365966797
0,cat carved by jade,46,30.207002639770508
0,cat carved by jade,47,24.001354217529297
0,cat carved by jade,48,26.768756866455078
0,cat carved by jade,49,28.81293296813965
1,cat carved by clay,0,25.201087951660156
1,cat carved by clay,1,26.379716873168945
1,cat carved by clay,2,28.27246856689453
1,cat carved by clay,3,29.413806915283203
1,cat carved by clay,4,26.251140594482422
1,cat carved by clay,5,27.485618591308594
1,cat carved by clay,6,27.420875549316406
1,cat carved by clay,7,26.57376480102539
1,cat carved by clay,8,25.439899444580078
1,cat carved by clay,9,27.99302101135254
1,cat carved by clay,10,26.789878845214844
1,cat carved by clay,11,28.513093948364258
